;avg_gyro-alpha;avg_gyro-beta;avg_gyro-gamma;avg_ax;avg_ay;avg_az;min_gyro-alpha;min_gyro-beta;min_gyro-gamma;min_ax;min_ay;min_az;max_gyro-alpha;max_gyro-beta;max_gyro-gamma;max_ax;max_ay;max_az
2017-02-20 18:57:25.500;0.44140625;-0.375;3.63671875;0.02880859375;0.0455322265625;-1.01135253906;0.203125;-0.453125;3.3046875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.03466796875;0.077880859375;-1.0
2017-02-20 18:57:26.000;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812
2017-02-20 18:57:26.000;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812;0.6796875;-0.296875;3.96875;0.02294921875;0.01318359375;-1.02270507812
2017-02-20 18:57:26.500;0.94140625;-0.14453125;3.59765625;0.029052734375;0.017578125;-1.02429199218;0.6796875;-0.296875;3.2265625;0.02294921875;0.01318359375;-1.02587890625;1.203125;0.0078125;3.96875;0.03515625;0.02197265625;-1.02270507812
2017-02-20 18:57:27.000;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625;1.203125;0.0078125;3.2265625;0.03515625;0.02197265625;-1.02587890625
2017-02-20 18:57:27.500;0.55078125;-0.328125;3.43359375;0.0113525390625;0.029541015625;-1.00207519531;-0.1015625;-0.6640625;3.2265625;-0.012451171875;0.02197265625;-1.02587890625;1.203125;0.0078125;3.640625;0.03515625;0.037109375;-0.978271484375
2017-02-20 18:57:28.000;-0.1015625;-0.6640625;3.640625;-0.012451171875;0.037109375;-0.978271484375;-0.1015625;-0.6640625;3.640625;-0.012451171875;0.037109375;-0.978271484375;-0.1015625;-0.6640625;3.640625;-0.012451171875;0.037109375;-0.978271484375
2017-02-20 18:57:28.500;0.22265625;-1.171875;3.5;0.011962890625;0.0592041015625;-1.00061035156;-0.1015625;-1.6796875;3.359375;-0.012451171875;0.037109375;-1.02294921875;0.546875;-0.6640625;3.640625;0.036376953125;0.081298828125;-0.978271484375
2017-02-20 18:57:29.000;0.546875;-1.6796875;3.359375;0.036376953125;0.081298828125;-1.02294921875;0.546875;-1.6796875;3.359375;0.036376953125;0.081298828125;-1.02294921875;0.546875;-1.6796875;3.359375;0.036376953125;0.081298828125;-1.02294921875
2017-02-20 18:57:29.500;0.66015625;-1.19140625;3.2421875;0.03369140625;0.029052734375;-1.00817871094;0.546875;-1.6796875;3.125;0.031005859375;-0.023193359375;-1.02294921875;0.7734375;-0.703125;3.359375;0.036376953125;0.081298828125;-0.993408203125
2017-02-20 18:57:30.000;0.7734375;-0.703125;3.125;0.031005859375;-0.023193359375;-0.993408203125;0.7734375;-0.703125;3.125;0.031005859375;-0.023193359375;-0.993408203125;0.7734375;-0.703125;3.125;0.031005859375;-0.023193359375;-0.993408203125
2017-02-20 18:57:30.500;-0.02734375;-0.484375;3.12890625;0.031494140625;-0.0184326171875;-1.02319335937;-0.828125;-0.703125;3.125;0.031005859375;-0.023193359375;-1.05297851562;0.7734375;-0.265625;3.1328125;0.031982421875;-0.013671875;-0.993408203125
2017-02-20 18:57:31.000;-0.828125;-0.265625;3.1328125;0.031982421875;-0.013671875;-1.05297851562;-0.828125;-0.265625;3.1328125;0.031982421875;-0.013671875;-1.05297851562;-0.828125;-0.265625;3.1328125;0.031982421875;-0.013671875;-1.05297851562
2017-02-20 18:57:31.500;0.03125;-1.33203125;3.03125;0.0277099609375;0.0009765625;-1.05554199218;-0.828125;-2.3984375;2.9296875;0.0234375;-0.013671875;-1.05810546875;0.890625;-0.265625;3.1328125;0.031982421875;0.015625;-1.05297851562
2017-02-20 18:57:32.000;0.890625;-2.3984375;2.9296875;0.0234375;0.015625;-1.05810546875;0.890625;-2.3984375;2.9296875;0.0234375;0.015625;-1.05810546875;0.890625;-2.3984375;2.9296875;0.0234375;0.015625;-1.05810546875
2017-02-20 18:57:32.500;0.6484375;-2.19921875;3.06640625;0.02783203125;0.0340576171875;-1.06591796875;0.40625;-2.3984375;2.9296875;0.0234375;0.015625;-1.07373046875;0.890625;-2.0;3.203125;0.0322265625;0.052490234375;-1.05810546875
2017-02-20 18:57:33.000;0.40625;-2.0;3.203125;0.0322265625;0.052490234375;-1.07373046875;0.40625;-2.0;3.203125;0.0322265625;0.052490234375;-1.07373046875;0.40625;-2.0;3.203125;0.0322265625;0.052490234375;-1.07373046875
2017-02-20 18:57:33.500;0.62109375;-1.32421875;3.11328125;0.013916015625;0.0244140625;-1.04248046875;0.40625;-2.0;3.0234375;-0.00439453125;-0.003662109375;-1.07373046875;0.8359375;-0.6484375;3.203125;0.0322265625;0.052490234375;-1.01123046875
2017-02-20 18:57:34.000;0.8359375;-0.6484375;3.0234375;-0.00439453125;-0.003662109375;-1.01123046875;0.8359375;-0.6484375;3.0234375;-0.00439453125;-0.003662109375;-1.01123046875;0.8359375;-0.6484375;3.0234375;-0.00439453125;-0.003662109375;-1.01123046875
2017-02-20 18:57:34.500;1.765625;-0.58203125;3.7890625;0.0;0.0216064453125;-1.04467773438;0.8359375;-0.6484375;3.0234375;-0.00439453125;-0.003662109375;-1.078125;2.6953125;-0.515625;4.5546875;0.00439453125;0.046875;-1.01123046875
2017-02-20 18:57:35.000;2.6953125;-0.515625;4.5546875;0.00439453125;0.046875;-1.078125;2.6953125;-0.515625;4.5546875;0.00439453125;0.046875;-1.078125;2.6953125;-0.515625;4.5546875;0.00439453125;0.046875;-1.078125
2017-02-20 18:57:35.500;1.51171875;-0.5;3.31640625;0.0357666015625;0.0101318359375;-1.04736328125;0.328125;-0.515625;2.078125;0.00439453125;-0.026611328125;-1.078125;2.6953125;-0.484375;4.5546875;0.067138671875;0.046875;-1.0166015625
2017-02-20 18:57:36.000;0.328125;-0.484375;2.078125;0.067138671875;-0.026611328125;-1.0166015625;0.328125;-0.484375;2.078125;0.067138671875;-0.026611328125;-1.0166015625;0.328125;-0.484375;2.078125;0.067138671875;-0.026611328125;-1.0166015625
2017-02-20 18:57:36.500;0.2109375;-1.1328125;2.609375;0.0731201171875;0.0264892578125;-1.02111816406;0.09375;-1.78125;2.078125;0.067138671875;-0.026611328125;-1.02563476562;0.328125;-0.484375;3.140625;0.0791015625;0.07958984375;-1.0166015625
2017-02-20 18:57:37.000;0.09375;-1.78125;3.140625;0.0791015625;0.07958984375;-1.02563476562;0.09375;-1.78125;3.140625;0.0791015625;0.07958984375;-1.02563476562;0.09375;-1.78125;3.140625;0.0791015625;0.07958984375;-1.02563476562
2017-02-20 18:57:37.500;0.375;-1.6328125;3.6484375;0.0472412109375;0.0469970703125;-1.04296875;0.09375;-1.78125;3.140625;0.015380859375;0.014404296875;-1.06030273438;0.65625;-1.484375;4.15625;0.0791015625;0.07958984375;-1.02563476562
2017-02-20 18:57:38.000;0.65625;-1.484375;4.15625;0.015380859375;0.014404296875;-1.06030273438;0.65625;-1.484375;4.15625;0.015380859375;0.014404296875;-1.06030273438;0.65625;-1.484375;4.15625;0.015380859375;0.014404296875;-1.06030273438
2017-02-20 18:57:38.500;0.4765625;-1.34375;4.19921875;0.013916015625;0.007080078125;-1.04187011719;0.296875;-1.484375;4.15625;0.012451171875;-0.000244140625;-1.06030273438;0.65625;-1.203125;4.2421875;0.015380859375;0.014404296875;-1.0234375
2017-02-20 18:57:39.000;0.296875;-1.203125;4.2421875;0.012451171875;-0.000244140625;-1.0234375;0.296875;-1.203125;4.2421875;0.012451171875;-0.000244140625;-1.0234375;0.296875;-1.203125;4.2421875;0.012451171875;-0.000244140625;-1.0234375
2017-02-20 18:57:39.500;-0.30859375;-0.578125;3.98046875;0.029052734375;0.0018310546875;-1.00659179688;-0.9140625;-1.203125;3.71875;0.012451171875;-0.000244140625;-1.0234375;0.296875;0.046875;4.2421875;0.045654296875;0.00390625;-0.98974609375
2017-02-20 18:57:40.000;-0.9140625;0.046875;3.71875;0.045654296875;0.00390625;-0.98974609375;-0.9140625;0.046875;3.71875;0.045654296875;0.00390625;-0.98974609375;-0.9140625;0.046875;3.71875;0.045654296875;0.00390625;-0.98974609375
2017-02-20 18:57:40.500;0.21484375;-1.09375;3.88671875;0.053955078125;0.0181884765625;-1.00866699218;-0.9140625;-2.234375;3.71875;0.045654296875;0.00390625;-1.02758789062;1.34375;0.046875;4.0546875;0.062255859375;0.032470703125;-0.98974609375
2017-02-20 18:57:41.000;1.34375;-2.234375;4.0546875;0.062255859375;0.032470703125;-1.02758789062;1.34375;-2.234375;4.0546875;0.062255859375;0.032470703125;-1.02758789062;1.34375;-2.234375;4.0546875;0.062255859375;0.032470703125;-1.02758789062
2017-02-20 18:57:41.500;0.86328125;-1.71484375;3.4609375;0.0250244140625;0.0140380859375;-0.994506835935;0.3828125;-2.234375;2.8671875;-0.01220703125;-0.00439453125;-1.02758789062;1.34375;-1.1953125;4.0546875;0.062255859375;0.032470703125;-0.96142578125
2017-02-20 18:57:42.000;0.3828125;-1.1953125;2.8671875;-0.01220703125;-0.00439453125;-0.96142578125;0.3828125;-1.1953125;2.8671875;-0.01220703125;-0.00439453125;-0.96142578125;0.3828125;-1.1953125;2.8671875;-0.01220703125;-0.00439453125;-0.96142578125
2017-02-20 18:57:42.500;0.59765625;-1.58203125;3.23828125;0.029052734375;-0.0040283203125;-0.995971679685;0.3828125;-1.96875;2.8671875;-0.01220703125;-0.00439453125;-1.03051757812;0.8125;-1.1953125;3.609375;0.0703125;-0.003662109375;-0.96142578125
2017-02-20 18:57:43.000;0.8125;-1.96875;3.609375;0.0703125;-0.003662109375;-1.03051757812;0.8125;-1.96875;3.609375;0.0703125;-0.003662109375;-1.03051757812;0.8125;-1.96875;3.609375;0.0703125;-0.003662109375;-1.03051757812
2017-02-20 18:57:43.500;1.16015625;-1.90625;4.3046875;0.0701904296875;-0.0057373046875;-1.02587890625;0.8125;-1.96875;3.609375;0.070068359375;-0.0078125;-1.03051757812;1.5078125;-1.84375;5.0;0.0703125;-0.003662109375;-1.02124023438
2017-02-20 18:57:44.000;1.5078125;-1.84375;5.0;0.070068359375;-0.0078125;-1.02124023438;1.5078125;-1.84375;5.0;0.070068359375;-0.0078125;-1.02124023438;1.5078125;-1.84375;5.0;0.070068359375;-0.0078125;-1.02124023438
2017-02-20 18:57:44.500;0.76171875;-1.1796875;4.0859375;0.0675048828125;0.0108642578125;-1.02502441407;0.015625;-1.84375;3.171875;0.06494140625;-0.0078125;-1.02880859375;1.5078125;-0.515625;5.0;0.070068359375;0.029541015625;-1.02124023438
2017-02-20 18:57:45.000;0.015625;-0.515625;3.171875;0.06494140625;0.029541015625;-1.02880859375;0.015625;-0.515625;3.171875;0.06494140625;0.029541015625;-1.02880859375;0.015625;-0.515625;3.171875;0.06494140625;0.029541015625;-1.02880859375
2017-02-20 18:57:45.500;-0.02734375;-0.40625;3.47265625;0.03515625;0.0238037109375;-0.999145507812;-0.0703125;-0.515625;3.171875;0.00537109375;0.01806640625;-1.02880859375;0.015625;-0.296875;3.7734375;0.06494140625;0.029541015625;-0.969482421875
2017-02-20 18:57:46.000;-0.0703125;-0.296875;3.7734375;0.00537109375;0.01806640625;-0.969482421875;-0.0703125;-0.296875;3.7734375;0.00537109375;0.01806640625;-0.969482421875;-0.0703125;-0.296875;3.7734375;0.00537109375;0.01806640625;-0.969482421875
2017-02-20 18:57:46.500;0.36328125;-0.734375;3.0703125;0.0247802734375;0.0133056640625;-1.02392578125;-0.0703125;-1.171875;2.3671875;0.00537109375;0.008544921875;-1.07836914062;0.796875;-0.296875;3.7734375;0.044189453125;0.01806640625;-0.969482421875
2017-02-20 18:57:47.000;0.796875;-1.171875;2.3671875;0.044189453125;0.008544921875;-1.07836914062;0.796875;-1.171875;2.3671875;0.044189453125;0.008544921875;-1.07836914062;0.796875;-1.171875;2.3671875;0.044189453125;0.008544921875;-1.07836914062
2017-02-20 18:57:47.500;127.390625;-128.5859375;-38.30078125;0.318115234375;-0.241455078125;0.1611328125;0.796875;-256.0;-78.96875;0.044189453125;-0.491455078125;-1.07836914062;253.984375;-1.171875;2.3671875;0.592041015625;0.008544921875;1.40063476562
2017-02-20 18:57:48.000;253.984375;-256.0;-78.96875;0.592041015625;-0.491455078125;1.40063476562;253.984375;-256.0;-78.96875;0.592041015625;-0.491455078125;1.40063476562;253.984375;-256.0;-78.96875;0.592041015625;-0.491455078125;1.40063476562
2017-02-20 18:57:48.500;127.3359375;-128.28515625;-37.79296875;0.281860351562;-0.223266601562;0.20764160156;0.6875;-256.0;-78.96875;-0.0283203125;-0.491455078125;-0.9853515625;253.984375;-0.5703125;3.3828125;0.592041015625;0.044921875;1.40063476562
2017-02-20 18:57:49.000;0.6875;-0.5703125;3.3828125;-0.0283203125;0.044921875;-0.9853515625;0.6875;-0.5703125;3.3828125;-0.0283203125;0.044921875;-0.9853515625;0.6875;-0.5703125;3.3828125;-0.0283203125;0.044921875;-0.9853515625
2017-02-20 18:57:49.500;0.1220703125;-0.34765625;3.728515625;-0.0161437988281;0.0406188964844;-1.01327514648;-0.8203125;-0.5703125;3.3828125;-0.0283203125;0.033447265625;-1.05981445312;0.6875;0.0234375;4.3046875;0.004150390625;0.044921875;-0.9853515625
2017-02-20 18:57:50.000;-0.6318359375;-0.05078125;4.189453125;9.1552734375e-05;0.0348815917969;-1.05050659179;-0.8203125;-0.5703125;3.3828125;-0.0283203125;0.033447265625;-1.05981445312;0.6875;0.0234375;4.3046875;0.004150390625;0.044921875;-0.9853515625
2017-02-20 18:57:50.500;0.27734375;-0.0859375;4.13671875;0.03125;-0.0048828125;-1.03881835937;-0.8203125;-0.1953125;3.96875;0.004150390625;-0.043212890625;-1.05981445312;1.375;0.0234375;4.3046875;0.058349609375;0.033447265625;-1.01782226562
2017-02-20 18:57:51.000;1.375;-0.1953125;3.96875;0.058349609375;-0.043212890625;-1.01782226562;1.375;-0.1953125;3.96875;0.058349609375;-0.043212890625;-1.01782226562;1.375;-0.1953125;3.96875;0.058349609375;-0.043212890625;-1.01782226562
2017-02-20 18:57:51.500;0.94921875;-1.32421875;4.203125;0.0335693359375;-0.0340576171875;-0.996582031247;0.5234375;-2.453125;3.96875;0.0087890625;-0.043212890625;-1.01782226562;1.375;-0.1953125;4.4375;0.058349609375;-0.02490234375;-0.975341796875
2017-02-20 18:57:52.000;0.5234375;-2.453125;4.4375;0.0087890625;-0.02490234375;-0.975341796875;0.5234375;-2.453125;4.4375;0.0087890625;-0.02490234375;-0.975341796875;0.5234375;-2.453125;4.4375;0.0087890625;-0.02490234375;-0.975341796875
2017-02-20 18:57:52.500;0.48828125;-0.9921875;3.1953125;0.0286865234375;-0.00830078125;-0.995239257812;0.453125;-2.453125;1.953125;0.0087890625;-0.02490234375;-1.01513671875;0.5234375;0.46875;4.4375;0.048583984375;0.00830078125;-0.975341796875
2017-02-20 18:57:53.000;0.453125;0.46875;1.953125;0.048583984375;0.00830078125;-1.01513671875;0.453125;0.46875;1.953125;0.048583984375;0.00830078125;-1.01513671875;0.453125;0.46875;1.953125;0.048583984375;0.00830078125;-1.01513671875
2017-02-20 18:57:53.500;0.265625;-0.125;2.60546875;0.0379638671875;-0.0452880859375;-1.00549316406;0.078125;-0.71875;1.953125;0.02734375;-0.098876953125;-1.01513671875;0.453125;0.46875;3.2578125;0.048583984375;0.00830078125;-0.995849609375
2017-02-20 18:57:54.000;0.078125;-0.71875;3.2578125;0.02734375;-0.098876953125;-0.995849609375;0.078125;-0.71875;3.2578125;0.02734375;-0.098876953125;-0.995849609375;0.078125;-0.71875;3.2578125;0.02734375;-0.098876953125;-0.995849609375
2017-02-20 18:57:54.500;0.1328125;-0.9921875;3.23046875;0.021240234375;-0.0521240234375;-0.993041992188;0.078125;-1.265625;3.203125;0.01513671875;-0.098876953125;-0.995849609375;0.1875;-0.71875;3.2578125;0.02734375;-0.00537109375;-0.990234375
2017-02-20 18:57:55.000;0.1875;-1.265625;3.203125;0.01513671875;-0.00537109375;-0.990234375;0.1875;-1.265625;3.203125;0.01513671875;-0.00537109375;-0.990234375;0.1875;-1.265625;3.203125;0.01513671875;-0.00537109375;-0.990234375
2017-02-20 18:57:55.500;0.16796875;-1.6796875;3.21875;0.0072021484375;-0.021728515625;-1.00439453125;0.1484375;-2.09375;3.203125;-0.000732421875;-0.0380859375;-1.0185546875;0.1875;-1.265625;3.234375;0.01513671875;-0.00537109375;-0.990234375
2017-02-20 18:57:56.000;0.1484375;-2.09375;3.234375;-0.000732421875;-0.0380859375;-1.0185546875;0.1484375;-2.09375;3.234375;-0.000732421875;-0.0380859375;-1.0185546875;0.1484375;-2.09375;3.234375;-0.000732421875;-0.0380859375;-1.0185546875
